Chromosome	Start	End	Karyotype_band	Strand	Gene_stable_ID	Gene_name	HGNC_symbol	Gene_type
16	64769828	64770707	q21	1	ENSG00000259859	RP11-439I14.2		lincRNA
16	68563993	68609975	q22.1	1	ENSG00000184939	ZFP90	ZFP90	protein_coding
16	64770691	64771183	q21	1	ENSG00000260187	RP11-439I14.1		pseudogene
16	64772226	64772467	q21	1	ENSG00000260068	RP11-439I14.3		pseudogene
16	65175659	65210616	q21	-1	ENSG00000259847	RP11-95H3.1		lincRNA
16	65224876	65268817	q21	-1	ENSG00000260834	RP11-256I9.2		lincRNA
16	65266959	65466723	q21	1	ENSG00000260364	RP11-256I9.3		lincRNA
16	29127448	29229181	p11.2	1	ENSG00000260517	RP11-426C22.5		lincRNA
16	65318402	65610203	q21	-1	ENSG00000261742	LINC00922	LINC00922	lincRNA
16	29228491	29231352	p11.2	-1	ENSG00000259807	RP11-426C22.4		lincRNA
16	29259550	29261449	p11.2	1	ENSG00000196927	AC009093.1		pseudogene
16	29273594	29275800	p11.2	-1	ENSG00000260953	RP11-426C22.6		lincRNA
16	29262829	29519817	p11.2	1	ENSG00000198106	SNX29P2	SNX29P2	lincRNA
16	65614571	65680850	q21	1	ENSG00000261818	RP11-351A20.1		lincRNA
16	29323671	29342598	p11.2	1	ENSG00000260413	RP11-231C14.6		pseudogene
16	29362067	29381593	p11.2	1	ENSG00000271699	SNX29P2		pseudogene
16	29437121	29465435	p11.2	-1	ENSG00000254634	RP11-231C14.3		pseudogene
16	29448818	29448921	p11.2	-1	ENSG00000238639	snoU13		snoRNA
16	29460512	29460946	p11.2	1	ENSG00000260335	RP11-345J4.6		pseudogene
16	29466412	29476283	p11.2	1	ENSG00000260280	SLX1B-SULT1A4	SLX1B-SULT1A4	sense_overlapping
16	1560428	1662111	p13.3	-1	ENSG00000187535	IFT140	IFT140	protein_coding
16	29486385	29486676	p11.2	1	ENSG00000257691	RP11-345J4.1		pseudogene
16	29490200	29493912	p11.2	1	ENSG00000257506	RP11-231C14.5		pseudogene
16	29538889	29606395	p11.2	-1	ENSG00000205534	RP11-345J4.8		pseudogene
16	68670092	68756519	q22.1	1	ENSG00000062038	CDH3	CDH3	protein_coding
16	65635004	65635601	q21	-1	ENSG00000260004	RP11-351A20.2		lincRNA
16	65895015	65897687	q21	-1	ENSG00000260695	RP11-513N24.1		lincRNA
16	65972092	65972356	q21	-1	ENSG00000261234	RP11-356O24.1		pseudogene
16	29550583	29550686	p11.2	-1	ENSG00000239193	snoU13		snoRNA
16	29610500	29610586	p11.2	-1	ENSG00000266758	MIR3680-2	MIR3680-2	miRNA
16	29610500	29610586	p11.2	-1	ENSG00000266758	MIR3680-2	MIR3680-1	miRNA
16	29624425	29624961	p11.2	-1	ENSG00000260727	SLC7A5P1	SLC7A5P1	pseudogene
16	29630106	29647649	p11.2	-1	ENSG00000260133	CA5AP1	CA5AP1	pseudogene
16	29635838	29636146	p11.2	1	ENSG00000260514	RP11-368N21.1		pseudogene
16	29742372	29742725	p11.2	-1	ENSG00000222375	RN7SKP127	RN7SKP127	misc_RNA
16	29756568	29759620	p11.2	1	ENSG00000260719	AC009133.17		antisense
16	29793246	29794294	p11.2	1	ENSG00000262756	AC009133.21		lincRNA
16	29817817	29819053	p11.2	-1	ENSG00000259952	AC009133.15		antisense
16	29819966	29823306	p11.2	-1	ENSG00000238045	AC009133.14		antisense
16	66335712	66335843	q21	1	ENSG00000201999	RNA5SP428	RNA5SP428	rRNA
16	66442427	66446038	q21	1	ENSG00000246898	LINC00920	LINC00920	lincRNA
16	29820250	29831687	p11.2	-1	ENSG00000261962	AC009133.20		antisense
16	66484901	66485254	q21	-1	ENSG00000260146	CTD-2258A20.3		pseudogene
16	29829301	29832573	p11.2	-1	ENSG00000261690	AC009133.12		antisense
16	66503699	66515133	q21	-1	ENSG00000261656	CTD-2258A20.5		antisense
16	66543340	66543951	q21	1	ENSG00000260755	RP11-403P17.3		lincRNA
16	66583183	66585092	q21	1	ENSG00000261519	Y_RNA		lincRNA
16	66613886	66614619	q21	-1	ENSG00000260650	RP11-403P17.2		antisense
16	66754800	66765688	q22.1	1	ENSG00000260465	RP11-63M22.2		antisense
16	66772166	66773229	q22.1	1	ENSG00000260558	RP11-63M22.1		lincRNA
16	66785655	66788643	q22.1	1	ENSG00000246777	RP11-61A14.4		lincRNA
16	66875336	66887351	q22.1	-1	ENSG00000258122	RP11-61A14.1		antisense
16	66921918	66922834	q22.1	1	ENSG00000261705	RP11-61A14.2		lincRNA
16	66923072	66924996	q22.1	1	ENSG00000261088	RP11-61A14.3		lincRNA
16	66976615	66997159	q22.1	1	ENSG00000265408	RP11-361L15.4		processed_transcript
16	67053422	67053718	q22.1	1	ENSG00000265918	RN7SL543P	RN7SL543P	misc_RNA
16	67236224	67236298	q22.1	-1	ENSG00000207948	MIR328	MIR328	miRNA
16	67295011	67297687	q22.1	1	ENSG00000262691	CTC-277H1.7		processed_transcript
16	67355561	67355890	q22.1	-1	ENSG00000201201	RN7SKP118	RN7SKP118	misc_RNA
16	67424594	67424753	q22.1	-1	ENSG00000239194	RNU1-123P	RNU1-123P	snRNA
16	67464570	67465367	q22.1	-1	ENSG00000261320	RP11-297D21.2		lincRNA
16	67466595	67468931	q22.1	1	ENSG00000203401	AC009061.1		pseudogene
16	1578689	1605581	p13.3	1	ENSG00000131634	TMEM204	TMEM204	protein_coding
16	67515217	67521153	q22.1	1	ENSG00000270049	RP11-297D21.4		processed_transcript
16	1662326	1727909	p13.3	1	ENSG00000007545	CRAMP1L	CRAMP1L	protein_coding
16	67572460	67574009	q22.1	-1	ENSG00000261396	CTD-2012K14.2		antisense
16	67576026	67576866	q22.1	-1	ENSG00000259945	CTD-2012K14.3		antisense
16	67576207	67576475	q22.1	-1	ENSG00000260894	CTD-2012K14.4		antisense
16	67583117	67597861	q22.1	-1	ENSG00000261386	CTD-2012K14.6		lincRNA
16	68771128	68869451	q22.1	1	ENSG00000039068	CDH1	CDH1	protein_coding
16	67595314	67596212	q22.1	-1	ENSG00000259804	CTD-2012K14.7		antisense
16	67648284	67649245	q22.1	-1	ENSG00000237718	AC009095.4		antisense
16	67772491	67773825	q22.1	-1	ENSG00000270165	RP11-167P11.2		sense_intronic
16	67889858	67890014	q22.1	-1	ENSG00000262141	CTC-479C5.11		pseudogene
16	67911560	67911643	q22.1	1	ENSG00000221526	AC040162.1		miRNA
16	67916364	67920270	q22.1	1	ENSG00000263126	CTC-479C5.10		lincRNA
16	67977450	67978423	q22.1	-1	ENSG00000267660	CTC-479C5.17		lincRNA
16	68036335	68038855	q22.1	-1	ENSG00000262962	KARSP3	KARSP3	pseudogene
16	68047339	68049814	q22.1	-1	ENSG00000263201	CTC-479C5.6		antisense
16	29874914	29879371	p11.2	1	ENSG00000214725	CDIPT-AS1	CDIPT-AS1	antisense
16	68051613	68051720	q22.1	-1	ENSG00000202336	RNU6-359P	RNU6-359P	snRNA
16	1682260	1736716	p13.3	1	ENSG00000261732	LA16c-431H6.6		protein_coding
16	68089682	68089787	q22.1	-1	ENSG00000221789	AC130462.1		miRNA
16	68111243	68156174	q22.1	1	ENSG00000261864	RP11-67A1.2		processed_transcript
16	68123352	68123446	q22.1	-1	ENSG00000201850	Y_RNA		misc_RNA
16	29930957	29933226	p11.2	-1	ENSG00000260114	CTD-2574D22.4		sense_intronic
16	68223190	68223324	q22.1	1	ENSG00000212445	SNORA48		snoRNA
16	29938157	29940254	p11.2	1	ENSG00000247735	CTD-2574D22.2		antisense
16	68233698	68234884	q22.1	1	ENSG00000262514	RP11-96D1.9		sense_intronic
16	30107751	30115437	p11.2	1	ENSG00000250616	RP11-455F5.3		antisense
16	68243345	68243681	q22.1	1	ENSG00000240435	RPS12P27	RPS12P27	pseudogene
16	1728257	1752281	p13.3	1	ENSG00000206053	HN1L	HN1L	protein_coding
16	30118996	30121862	p11.2	1	ENSG00000261367	RP11-455F5.4		antisense
16	30194826	30196278	p11.2	-1	ENSG00000261416	RP11-455F5.5		antisense
16	30205213	30215631	p11.2	1	ENSG00000213599	SLX1A-SULT1A3	SLX1A-SULT1A3	processed_transcript
16	30225730	30226020	p11.2	1	ENSG00000261444	RP11-347C12.9		pseudogene
16	30229541	30233251	p11.2	1	ENSG00000261203	RP11-347C12.8		pseudogene
16	30234230	30346695	p11.2	-1	ENSG00000183604	RP11-347C12.2		pseudogene
16	68246304	68255574	q22.1	-1	ENSG00000260891	RP11-96D1.5		antisense
16	68258616	68261637	q22.1	1	ENSG00000263276	RP11-96D1.10		sense_overlapping
16	68259872	68263048	q22.1	-1	ENSG00000262160	RP11-96D1.11		antisense
16	68270748	68271570	q22.1	-1	ENSG00000261469	RP11-96D1.6		sense_intronic
16	68290065	68294346	q22.1	-1	ENSG00000260441	RP11-96D1.7		antisense
16	1756184	1820318	p13.3	1	ENSG00000138834	MAPK8IP3	MAPK8IP3	protein_coding
16	30087299	30096698	p11.2	1	ENSG00000149923	PPP4C	PPP4C	protein_coding
16	68318126	68318221	q22.1	-1	ENSG00000252026	RNU6-1262P	RNU6-1262P	snRNA
16	68347142	68347243	q22.1	-1	ENSG00000238343	snoU13		snoRNA
16	68350704	68352939	q22.1	1	ENSG00000259797	RP11-96D1.3		sense_intronic
16	68363290	68363432	q22.1	-1	ENSG00000222177	RNU4-30P	RNU4-30P	snRNA
16	68508456	68508567	q22.1	-1	ENSG00000199263	Y_RNA		misc_RNA
16	68511140	68511473	q22.1	-1	ENSG00000241334	RPL35AP33	RPL35AP33	pseudogene
16	68877507	69119083	q22.1	1	ENSG00000103047	TANGO6	TANGO6	protein_coding
16	30290569	30290672	p11.2	-1	ENSG00000239114	snoU13		snoRNA
16	30366762	30367848	p11.2	1	ENSG00000260219	RP11-347C12.10		lincRNA
16	69139467	69152622	q22.1	1	ENSG00000103044	HAS3	HAS3	protein_coding
16	30430946	30431080	p11.2	-1	ENSG00000199787	SNORA42		snoRNA
16	30465318	30465418	p11.2	-1	ENSG00000202476	Y_RNA		misc_RNA
16	30482908	30483024	p11.2	1	ENSG00000222701	Y_RNA		misc_RNA
16	30488501	30500674	p11.2	-1	ENSG00000261346	RP11-297C4.2		antisense
16	30491909	30492667	p11.2	-1	ENSG00000260487	RP11-297C4.3		antisense
16	30494456	30494516	p11.2	-1	ENSG00000251706	RNU7-61P	RNU7-61P	snRNA
16	30510087	30510875	p11.2	-1	ENSG00000261332	RP11-297C4.1		antisense
16	30515240	30515322	p11.2	1	ENSG00000266305	MIR4518	MIR4518	miRNA
16	68569418	68569561	q22.1	1	ENSG00000201164	RNU4-36P	RNU4-36P	snRNA
16	68607685	68623415	q22.1	-1	ENSG00000260084	RP11-615I2.1		antisense
16	68664126	68664257	q22.1	-1	ENSG00000252040	snoU109		snoRNA
16	68664754	68664871	q22.1	-1	ENSG00000252640	snoU109		snoRNA
16	30097114	30103208	p11.2	-1	ENSG00000149922	TBX6	TBX6	protein_coding
16	30546073	30548465	p11.2	1	ENSG00000235560	AC002310.12		antisense
16	30548523	30549552	p11.2	-1	ENSG00000260494	AC002310.10		pseudogene
16	1820287	1821731	p13.3	-1	ENSG00000103024	NME3	NME3	protein_coding
16	30583571	30595181	p11.2	1	ENSG00000239791	AC002310.7		antisense
16	30597228	30619914	p11.2	1	ENSG00000260167	RP11-146F11.5		antisense
16	30598983	30599241	p11.2	-1	ENSG00000261588	AC002310.17		pseudogene
16	69151913	69166487	q22.1	-1	ENSG00000168802	CHTF8	CHTF8	protein_coding
16	30626577	30627000	p11.2	-1	ENSG00000260678	RP11-146F11.4		pseudogene
16	30635606	30636035	p11.2	-1	ENSG00000261680	RP11-146F11.3		pseudogene
16	30638297	30638499	p11.2	1	ENSG00000260113	RP11-146F11.2		pseudogene
16	30686621	30686723	p11.2	-1	ENSG00000252074	RNU6-416P	RNU6-416P	snRNA
16	30103635	30108236	p11.2	-1	ENSG00000090238	YPEL3	YPEL3	protein_coding
16	1821891	1823156	p13.3	-1	ENSG00000074071	MRPS34	MRPS34	protein_coding
16	1823208	1831709	p13.3	1	ENSG00000197774	EME2	EME2	protein_coding
16	30709030	30710379	p11.2	-1	ENSG00000261840	RP11-146F11.1		antisense
16	69152757	69154331	q22.1	-1	ENSG00000263203	CHTF8		protein_coding
16	30712658	30712756	p11.2	-1	ENSG00000222287	RNU6-1043P	RNU6-1043P	snRNA
16	30721858	30721986	p11.2	1	ENSG00000206755	SNORA30	SNORA30	snoRNA
16	30751988	30762702	p11.2	1	ENSG00000260899	RP11-2C24.4		lincRNA
16	30789770	30791473	p11.2	1	ENSG00000262026	RP11-2C24.6		antisense
16	69165194	69265033	q22.1	1	ENSG00000141076	CIRH1A	CIRH1A	protein_coding
16	1826713	1843701	p13.3	-1	ENSG00000162032	SPSB3	SPSB3	protein_coding
16	30116131	30125177	p11.2	-1	ENSG00000102886	GDPD3	GDPD3	protein_coding
16	30832389	30833431	p11.2	-1	ENSG00000260082	RP11-2C24.5		pseudogene
16	30886543	30906541	p11.2	1	ENSG00000260083	MIR4519	MIR4519	antisense
16	30886587	30886644	p11.2	-1	ENSG00000265991	MIR4519	MIR4519	miRNA
16	30887087	30906537	p11.2	-1	ENSG00000262721	AC106782.20		sense_overlapping
16	30905224	30905306	p11.2	1	ENSG00000211591	MIR762	MIR762	miRNA
16	30915669	30921529	p11.2	-1	ENSG00000230447	CTF2P	CTF2P	pseudogene
16	30930640	30934590	p11.2	-1	ENSG00000260852	FBXL19-AS1	FBXL19-AS1	antisense
16	30959707	30967832	p11.2	1	ENSG00000261487	AC135048.13		processed_transcript
16	31054471	31061201	p11.2	1	ENSG00000260911	RP11-196G11.2		lincRNA
16	31076816	31080567	p11.2	1	ENSG00000261124	AC135050.5		antisense
16	31120551	31120634	p11.2	1	ENSG00000252809	AC135050.1		miRNA
16	31129399	31130068	p11.2	1	ENSG00000262766	RP11-196G11.4		sense_intronic
16	31142754	31143198	p11.2	1	ENSG00000261385	RP11-388M20.2		antisense
16	31176969	31177248	p11.2	1	ENSG00000263343	RP11-388M20.7		pseudogene
16	31185894	31186143	p11.2	1	ENSG00000262366	NDUFA3P6	NDUFA3P6	pseudogene
16	31193832	31194606	p11.2	-1	ENSG00000260304	RP11-388M20.6		antisense
16	31207452	31208284	p11.2	1	ENSG00000260060	RP11-388M20.1		antisense
16	31237281	31238481	p11.2	1	ENSG00000261925	RP11-388M20.9		lincRNA
16	1832902	1839192	p13.3	1	ENSG00000095906	NUBP2	NUBP2	protein_coding
16	30125426	30134827	p11.2	-1	ENSG00000102882	MAPK3	MAPK3	protein_coding
16	69221032	69342955	q22.1	1	ENSG00000168807	SNTB2	SNTB2	protein_coding
16	1840414	1844972	p13.3	-1	ENSG00000099769	IGFALS	IGFALS	protein_coding
16	1845621	1877195	p13.3	-1	ENSG00000063854	HAGH	HAGH	protein_coding
16	69333585	69354614	q22.1	1	ENSG00000260914	RP11-343C2.11		protein_coding
16	69345259	69358949	q22.1	1	ENSG00000132612	VPS4A	VPS4A	protein_coding
16	69354043	69373570	q22.1	-1	ENSG00000213380	COG8	COG8	protein_coding
16	1876968	1890208	p13.3	1	ENSG00000180185	FAHD1	FAHD1	protein_coding
16	1883984	1934295	p13.3	-1	ENSG00000162039	MEIOB	MEIOB	protein_coding
16	1961464	1968441	p13.3	-1	ENSG00000162040	HS3ST6	HS3ST6	protein_coding
16	1988211	1993327	p13.3	-1	ENSG00000198736	MSRB1	MSRB1	protein_coding
16	1993975	2007607	p13.3	-1	ENSG00000140986	RPL3L	RPL3L	protein_coding
16	30194148	30200397	p11.2	1	ENSG00000102879	CORO1A	CORO1A	protein_coding
16	2009509	2011976	p13.3	1	ENSG00000140990	NDUFB10	NDUFB10	protein_coding
16	69362524	69364498	q22.1	-1	ENSG00000258429	PDF	PDF	protein_coding
16	69362547	69368774	q22.1	-1	ENSG00000272617	RP11-343C2.12		protein_coding
16	69368994	69390209	q22.1	-1	ENSG00000260371	RP11-343C2.9		protein_coding
16	69369179	69385633	q22.1	-1	ENSG00000259900	RP11-343C2.7		protein_coding
16	69373333	69377014	q22.1	1	ENSG00000132603	NIP7	NIP7	protein_coding
16	2012053	2014861	p13.3	-1	ENSG00000140988	RPS2	RPS2	protein_coding
16	69377151	69385712	q22.1	-1	ENSG00000157315	TMED6	TMED6	protein_coding
16	30204255	30205627	p11.2	-1	ENSG00000169627	BOLA2B	BOLA2B	protein_coding
16	69389464	69442474	q22.1	-1	ENSG00000132604	TERF2	TERF2	protein_coding
16	30205208	30208882	p11.2	1	ENSG00000132207	SLX1A	SLX1A	protein_coding
16	69458428	69500169	q22.1	1	ENSG00000103018	CYB5B	CYB5B	protein_coding
16	2016824	2018976	p13.3	1	ENSG00000179580	RNF151	RNF151	protein_coding
16	2022038	2032934	p13.3	1	ENSG00000183751	TBL3	TBL3	protein_coding
16	30205754	30215631	p11.2	1	ENSG00000261052	SULT1A3	SULT1A3	protein_coding
16	69598997	69738569	q22.1	1	ENSG00000102908	NFAT5	NFAT5	protein_coding
16	30215637	30220392	p11.2	-1	ENSG00000258130	RP11-347C12.3		protein_coding
16	2028918	2034193	p13.3	-1	ENSG00000196408	NOXO1	NOXO1	protein_coding
16	30234258	30265831	p11.2	-1	ENSG00000198064	RP11-347C12.1		protein_coding
16	30362087	30366682	p11.2	-1	ENSG00000169217	CD2BP2	CD2BP2	protein_coding
16	2031633	2032918	p13.3	1	ENSG00000269205	AC005606.1		protein_coding
16	2034208	2037750	p13.3	1	ENSG00000127554	GFER	GFER	protein_coding
16	2039661	2044276	p13.3	1	ENSG00000127561	SYNGR3	SYNGR3	protein_coding
16	2047655	2059824	p13.3	-1	ENSG00000167962	ZNF598	ZNF598	protein_coding
16	69740899	69760854	q22.1	-1	ENSG00000181019	NQO1	NQO1	protein_coding
16	30368423	30381585	p11.2	-1	ENSG00000169221	TBC1D10B	TBC1D10B	protein_coding
16	2059927	2070756	p13.3	1	ENSG00000183971	NPW	NPW	protein_coding
16	30382255	30389312	p11.2	1	ENSG00000180209	MYLPF	MYLPF	protein_coding
16	2075357	2089027	p13.3	1	ENSG00000065054	SLC9A3R2	SLC9A3R2	protein_coding
16	30389427	30411429	p11.2	1	ENSG00000180035	ZNF48	ZNF48	protein_coding
16	69775770	69788843	q22.1	-1	ENSG00000141101	NOB1	NOB1	protein_coding
16	30389454	30407312	p11.2	-1	ENSG00000180096	SEPT1	SEPT1	protein_coding
16	2089816	2097867	p13.3	-1	ENSG00000065057	NTHL1	NTHL1	protein_coding
16	30418618	30440920	p11.2	1	ENSG00000179965	ZNF771	ZNF771	protein_coding
16	69796209	69975644	q22.1	1	ENSG00000198373	WWP2	WWP2	protein_coding
16	30434940	30441396	p11.2	-1	ENSG00000179958	DCTPP1	DCTPP1	protein_coding
16	30454952	30457502	p11.2	-1	ENSG00000179918	SEPHS2	SEPHS2	protein_coding
16	30483979	30534506	p11.2	1	ENSG00000005844	ITGAL	ITGAL	protein_coding
16	2097466	2138716	p13.3	1	ENSG00000103197	TSC2	TSC2	protein_coding
16	69984810	69998141	q22.1	1	ENSG00000157322	CLEC18A	CLEC18A	protein_coding
16	30535325	30538142	p11.2	-1	ENSG00000169957	ZNF768	ZNF768	protein_coding
16	70147529	70195203	q22.1	1	ENSG00000090857	PDPR	PDPR	protein_coding
16	30537244	30546668	p11.2	-1	ENSG00000169955	ZNF747	ZNF747	protein_coding
16	70207225	70221264	q22.1	1	ENSG00000157335	CLEC18C	CLEC18C	protein_coding
16	2138711	2185899	p13.3	-1	ENSG00000008710	PKD1	PKD1	protein_coding
16	30537244	30546173	p11.2	-1	ENSG00000261459	ZNF747		protein_coding
16	30545548	30569600	p11.2	-1	ENSG00000260869	AC002310.13		protein_coding
16	30565085	30569819	p11.2	-1	ENSG00000169951	ZNF764	ZNF764	protein_coding
16	30580667	30584055	p11.2	-1	ENSG00000229809	ZNF688	ZNF688	protein_coding
16	70239303	70239683	q22.1	-1	ENSG00000269746	AC009060.1		protein_coding
16	70258261	70258641	q22.1	1	ENSG00000269866	FKSG63		protein_coding
16	70284134	70285833	q22.1	-1	ENSG00000223496	EXOSC6	EXOSC6	protein_coding
16	30585061	30597092	p11.2	-1	ENSG00000197162	ZNF785	ZNF785	protein_coding
16	70286198	70323446	q22.1	-1	ENSG00000090861	AARS	AARS	protein_coding
16	30613879	30635333	p11.2	-1	ENSG00000156853	ZNF689	ZNF689	protein_coding
16	30662038	30667761	p11.2	1	ENSG00000156858	PRR14	PRR14	protein_coding
16	30669752	30682135	p11.2	1	ENSG00000156860	FBRS	FBRS	protein_coding
16	2190804	2204166	p13.3	1	ENSG00000167964	RAB26	RAB26	protein_coding
16	70323566	70369186	q22.1	1	ENSG00000157349	DDX19B	DDX19B	protein_coding
16	2205699	2228130	p13.3	1	ENSG00000131653	TRAF7	TRAF7	protein_coding
16	2227184	2246526	p13.3	-1	ENSG00000167971	CASKIN1	CASKIN1	protein_coding
16	30709530	30755602	p11.2	1	ENSG00000080603	SRCAP	SRCAP	protein_coding
16	2254249	2259417	p13.3	1	ENSG00000167965	MLST8	MLST8	protein_coding
16	30759591	30772490	p11.2	1	ENSG00000156873	PHKG2	PHKG2	protein_coding
16	70333097	70400163	q22.1	1	ENSG00000260537	RP11-529K1.3		protein_coding
16	70380732	70407286	q22.1	1	ENSG00000168872	DDX19A	DDX19A	protein_coding
16	2259254	2261951	p13.3	-1	ENSG00000182685	BRICD5	BRICD5	protein_coding
16	30768744	30774031	p11.2	-1	ENSG00000196118	C16orf93	C16orf93	protein_coding
16	2261998	2264808	p13.3	-1	ENSG00000184207	PGP	PGP	protein_coding
16	2273567	2285743	p13.3	1	ENSG00000167967	E4F1	E4F1	protein_coding
16	70413338	70473140	q22.1	-1	ENSG00000157350	ST3GAL2	ST3GAL2	protein_coding
16	2285817	2288712	p13.3	1	ENSG00000167968	DNASE1L2	DNASE1L2	protein_coding
16	2289396	2302301	p13.3	-1	ENSG00000167969	ECI1	ECI1	protein_coding
16	30773066	30787628	p11.2	1	ENSG00000103549	RNF40	RNF40	protein_coding
16	70488324	70514177	q22.1	1	ENSG00000157353	FUK	FUK	protein_coding
16	2303117	2318413	p13.3	-1	ENSG00000205937	RNPS1	RNPS1	protein_coding
16	2303738	2312343	p13.3	1	ENSG00000167970	AC009065.1		protein_coding
16	2325882	2390747	p13.3	-1	ENSG00000167972	ABCA3	ABCA3	protein_coding
16	30789778	30798523	p11.2	-1	ENSG00000102870	ZNF629	ZNF629	protein_coding
16	30844947	30906281	p11.2	-1	ENSG00000099385	BCL7C	BCL7C	protein_coding
16	30907928	30914881	p11.2	1	ENSG00000150281	CTF1	CTF1	protein_coding
16	2479395	2508855	p13.3	1	ENSG00000162063	CCNF	CCNF	protein_coding
16	70514471	70557468	q22.1	-1	ENSG00000103051	COG4	COG4	protein_coding
16	30934376	30960104	p11.2	1	ENSG00000099364	FBXL19	FBXL19	protein_coding
16	2510081	2514964	p13.3	1	ENSG00000162062	C16orf59	C16orf59	protein_coding
16	30960387	30967782	p11.2	1	ENSG00000175938	ORAI3	ORAI3	protein_coding
16	30968615	30996437	p11.2	1	ENSG00000099381	SETD1A	SETD1A	protein_coding
16	2521500	2524146	p13.3	1	ENSG00000162068	NTN3	NTN3	protein_coding
16	70557691	70608820	q22.1	1	ENSG00000189091	SF3B3	SF3B3	protein_coding
16	2525147	2555735	p13.3	1	ENSG00000162065	TBC1D24	TBC1D24	protein_coding
16	2546033	2570219	p13.3	1	ENSG00000260272	RP11-20I23.1		protein_coding
16	2563871	2570219	p13.3	1	ENSG00000185883	ATP6V0C	ATP6V0C	protein_coding
16	2563966	2577956	p13.3	1	ENSG00000259784	ATP6C		protein_coding
16	30996519	31000473	p11.2	1	ENSG00000099377	HSD3B7	HSD3B7	protein_coding
16	2570358	2581423	p13.3	1	ENSG00000162066	AMDHD2	AMDHD2	protein_coding
16	30996808	30997533	p11.2	-1	ENSG00000268863	AC135048.1		protein_coding
16	31000577	31021949	p11.2	-1	ENSG00000099365	STX1B	STX1B	protein_coding
16	31044210	31054296	p11.2	1	ENSG00000103496	STX4	STX4	protein_coding
16	2577081	2581420	p13.3	-1	ENSG00000205923	CEMP1	CEMP1	protein_coding
16	2587965	2653189	p13.3	1	ENSG00000140992	PDPK1	PDPK1	protein_coding
16	70613798	70694585	q22.1	1	ENSG00000157368	IL34	IL34	protein_coding
16	70695107	70719969	q22.1	-1	ENSG00000132613	MTSS1L	MTSS1L	protein_coding
16	31072164	31085641	p11.2	-1	ENSG00000167394	ZNF668	ZNF668	protein_coding
16	2732476	2759031	p13.3	1	ENSG00000167977	KCTD5	KCTD5	protein_coding
16	31072813	31073451	p11.2	1	ENSG00000232748	ZNF668		protein_coding
16	2762419	2770552	p13.3	-1	ENSG00000172382	PRSS27	PRSS27	protein_coding
16	31085743	31095517	p11.2	1	ENSG00000167395	ZNF646	ZNF646	protein_coding
16	70695570	70699739	q22.1	1	ENSG00000268927	FLJ00418		protein_coding
16	2802330	2822539	p13.3	1	ENSG00000167978	SRRM2	SRRM2	protein_coding
16	70721342	70835064	q22.2	-1	ENSG00000103043	VAC14	VAC14	protein_coding
16	31094746	31100949	p11.2	-1	ENSG00000151006	PRSS53	PRSS53	protein_coding
16	31094760	31106277	p11.2	-1	ENSG00000255439	RP11-196G11.1		protein_coding
16	31102163	31107301	p11.2	-1	ENSG00000167397	VKORC1	VKORC1	protein_coding
16	2821415	2827298	p13.3	-1	ENSG00000103363	TCEB2	TCEB2	protein_coding
16	31117428	31124110	p11.2	1	ENSG00000103507	BCKDK	BCKDK	protein_coding
16	2833954	2837949	p13.3	-1	ENSG00000103355	PRSS33	PRSS33	protein_coding
16	2867164	2876305	p13.3	1	ENSG00000007038	PRSS21	PRSS21	protein_coding
16	2880170	2888967	p13.3	1	ENSG00000162078	ZG16B	ZG16B	protein_coding
16	70841281	71264625	q22.2	-1	ENSG00000157423	HYDIN	HYDIN	protein_coding
16	2902728	2908171	p13.3	-1	ENSG00000005001	PRSS22	PRSS22	protein_coding
16	2933187	2949383	p13.3	1	ENSG00000162076	FLYWCH2	FLYWCH2	protein_coding
16	31127075	31142714	p11.2	1	ENSG00000103510	KAT8	KAT8	protein_coding
16	2961938	3001209	p13.3	1	ENSG00000059122	FLYWCH1	FLYWCH1	protein_coding
16	3013945	3018384	p13.3	1	ENSG00000131650	KREMEN2	KREMEN2	protein_coding
16	31142756	31147083	p11.2	-1	ENSG00000052344	PRSS8	PRSS8	protein_coding
16	31150246	31161415	p11.2	-1	ENSG00000178226	PRSS36	PRSS36	protein_coding
16	3018025	3030540	p13.3	-1	ENSG00000127564	PKMYT1	PKMYT1	protein_coding
16	71315292	71323618	q22.2	-1	ENSG00000180917	CMTR2	CMTR2	protein_coding
16	3019246	3023490	p13.3	1	ENSG00000162073	PAQR4	PAQR4	protein_coding
16	71392616	71424341	q22.2	1	ENSG00000172137	CALB2	CALB2	protein_coding
16	3062457	3064506	p13.3	1	ENSG00000213937	CLDN9	CLDN9	protein_coding
